EpisodeID,Character,Replica
1,"Sheldon","And snoring. And that is probably just a sinus infection, but it could be sleep apnoea, you might want to see an otolaryngologist. It is a throat doctor."
1,"Penny","And what kind of doctor removes shoes from asses?"
1,"Sheldon","Depending on the depth, that is either a proctologist or a general surgeon. Oh!"
1,"Penny","God!"
1,"Leonard","Okay, look, no Penny, I think what you are feeling is perfectly valid, and maybe a little bit later today when you are feeling a little bit less, for lack of a better word, violated, maybe we could talk about this some more."
1,"Penny","Stay away from me."
1,"Leonard","Sure, that is another way to go."
1,"Sheldon","Penny, Penny, just to clarify because there will be a discussion when you leave, is your objection solely to our presence in the apartment while you were sleeping, or do you also object to the imposition of a new organisational paradigm. Well that was a little non-responsive."
1,"Leonard","You are going to march yourself over there right now and apologise. What is funny?"
1,"Sheldon","That was not sarcasm?"
1,"Leonard","No."
1,"Sheldon","Wooh, boy, you are all over the place this morning. I have a masters and two PhD’s, I should not have to do this."
1,"Penny","What?"
1,"Sheldon","I am truly sorry for what happened last night, I take full responsibility. And I hope that it will not colour your opinion of Leonard, who is not only a wonderful guy, but also, I hear, a gentle and thorough lover. I did what I could."
1,"Scene","The stairwell. Raj is coming up the stairs, he meets Penny who is going down."
1,"Penny","Hey Raj. Hey, listen, I do not know if you heard about what happened last night with Leonard and Sheldon, but I am really upset about it, I mean they just, they let themselves into my place, and then they cleaned it, I mean can you even believe that? How weird is that?"
1,"Raj","Ooh, she is standing very close to me. Oh my, she does smell good. What is that, vanilla?"
1,"Penny","You know, where I come from, someone comes into your house at night, you shoot, okay? And you do not shoot to wound. I mean, alright, my sister shot her husband, but it was an accident, they were drunk. What was I saying?"
1,"Raj","She is so chatty. Maybe my parents are right. Maybe I’d be better off with an Indian girl. We’d have the same cultural background, and my wife would sing to my children the same lullabies my mother sang to me."
1,"Penny","It is obvious that they meant well, but I am just, I am having a really rough time, like I said, I broke up with my boyfriend, and it is just freaking me out."
1,"Penny","I mean, just because most of the men I have known in my life happen to be jerks, does not mean I should just assume Leonard and Sheldon are. Right?"
1,"Raj","She asked me a question. I should probably nod."
1,"Penny","That is exactly what I thought. Thank you for listening. You are a doll."
1,"Raj","Oh-oh. Turn your pelvis."
1,"Scene","Sheldon and Leonard’s living room. Howard is there, playing on a dance video game."
1,"Howard","Grab a napkin, homie. You just got served."
1,"Leonard","It is fine. You win."
1,"Howard","What is his problem?"
1,"Sheldon","His imaginary girlfriend broke up with him."
1,"Howard","Been there."
1,"Raj","Hello. Sorry I am late. But I was in the hallway, chatting up Penny."
1,"Howard","Really? You? Rajesh Koothrapali, spoke to Penny?"
1,"Raj","Actually, I was less the chatter than the chattee."
1,"Leonard","What did she say? Is she still mad at me?"
1,"Raj","Well, she was upset at first, but, probably because her sister shot somebody. Then there was something about you and… then she hugged me."
1,"Howard","She hugged you? How did she hug you? Is that her perfume I smell?"
1,"Raj","intoxicating, is not it?"
1,"Scene","The hallway, Leonard puts a note under Penny’s door. It opens."
1,"Penny","Hi."
1,"Leonard","Oh."
1,"Penny","What is going on?"
1,"Leonard","Um, here’s the thing. Penny. Just as Oppenheimer came to regret his contributions to the first atomic bomb, so too I regret my participation in what was, at the very least, an error in judgement. The hallmark of the great human experiment is the willingness to recognise one’s mistakes. Some mistakes, such as Madame Curie’s discovery of Radium turned out to have great scientific potential even though she would later die a slow, painful death from radiation poisoning. Another example, from the field of ebola research…."
1,"Penny","Leonard."
1,"Leonard","Yeah."
1,"Penny","We are okay."
1,"Scene","Penny’s apartment. Sheldon and Leonard are trying to construct furniture."
1,"Leonard","Six two inch dowels."
1,"Sheldon","Check."
1,"Leonard","One package, Phillips head screws."
1,"Sheldon","Check."
1,"Penny","Guys, seriously, I grew up on a farm, okay, I rebuilt a tractor engine when I was like twelve, I think I can put together a cheap Swedish media centre."
1,"Leonard","No, please, we insist, it is the least we can do considering."
1,"Sheldon","Considering what? How great this place looks?"
1,"Howard","Oh boy, I was afraid of this."
1,"Leonard","What?"
1,"Howard","These instructions are a pictographic representation of the least imaginative way to assemble these components. This right here is why Sweden has no space program."
1,"Penny","Well, uh, it looked pretty good in the store."
1,"Leonard","It is an inefficient design, for example Penny has a flat screen TV, which means all the space behind it is wasted."
1,"Sheldon","We could put her stereo back there."
1,"Leonard","And control it how?"
1,"Sheldon","Run an infra-red repeater, photocell here, emitter here, easy peasy."
1,"Howard","Good point, how you gonna cool it?"
1,"Penny","Hey guys, I got this."
1,"Sheldon","Hang on Penny. How about fans, here and here?"
1,"Leonard","Also inefficient, and might be loud."
1,"Howard","How about liquid coolant? Maybe a little aquarium pump here, run some quarter inch PVC…"
1,"Penny","Guys, this is actually really simple."
1,"Howard","Hold on, honey, men at work. The PVC comes down here, maybe a little corrugated sheet metal as a radiator here."
1,"Leonard","Oh, really, show me where we put a drip tray, a sluice and an overflow reservoir?"
1,"Sheldon","And if water is involved we are going to have to ground the crap out of the thing."
1,"Penny","Guys, it is hot in here, I think I will just take off all my clothes."
1,"Leonard","Oh, I have got it. How about if we replace panels A, B and F and crossbar H with aircraft grade aluminium."
1,"Sheldon","Right, then the entire thing’s one big heat sink."
1,"Howard","Perfect, Leonard, why do not you and Sheldon go down to the junk yard and pick up about six square metres of scrap aluminium, Raj and I will run down to my lab and get the oxy-acetaline torch."
1,"Leonard","Meet back here in an hour?"
1,"Howard","Done."
1,"Leonard","Got it. ."
1,"Penny","Okay, this place does look pretty good."
1,"Teleplay","Robert Cohen & Dave Goetsch"
1,"Story","Chuck Lorre & Bill Prady"
2,"Scene","Sheldon and Leonard’s apartment. Sheldon, Leonard, Howard and Raj are using laptops. All are wearing microphone headsets."
2,"Howard","Alright, just a few more feet, and…. here we are gentlemen, the Gates of Elzebub."
2,"Sheldon","Good lord!"
2,"Raj","Oooh."
2,"Leonard","Do not panic, this is what the last 97 hours have been about."
2,"Howard","Stay frosty, there is a horde of armed goblins on the other side of that gate guarding the Sword of Azeroth."
2,"Leonard","Warriors, unsheathe your weapons, magic wielders raise your wands."
2,"Sheldon","Lock and load."
2,"Howard","Raj, blow up the gates."
2,"Raj","Blowing the gates. Control, shift, B! Oh, my God, so many goblins!"
2,"Howard","Do not just stand there, slash and move, slash and move."
2,"Leonard","Stay in formation."
2,"Howard","Leonard, you have got one on your tail."
2,"Leonard","That is alright, my tail’s prehensile, I will swat him off."
2,"Raj","I have got him Leonard. Tonight I spice my meat with goblin blood!"
2,"Leonard","Raj, no, it is a trap, they are flanking us!"
2,"Raj","Oooh, he is got me."
2,"Howard","Sheldon, he is got Raj, use your sleath spell. Sheldon! Sheldon!"
2,"Sheldon","I have got the Sword of Azeroth!"
2,"Leonard","Forget the sword, Sheldon, help Raj."
2,"Sheldon","There is no more Sheldon, I am the Swordmaster!"
2,"Howard","Leonard look out!"
2,"Leonard","Dammit man, we are dying here."
2,"Sheldon","Goodbye, peasants."
2,"Leonard","The bastard teleported."
2,"Raj","He is selling the Sword of Azeroth on ebay."
2,"Leonard","You betrayed us for money, who are you?"
2,"Sheldon","I am a rogue knight elf, do not you people read character descriptions? Wait, wait, wait, somebody just clicked “buy it now.”"
2,"Howard","I am the Swordmaster!"
2,"Scene","The same."
2,"Sheldon","Wooh, I am all sweaty, anybody want to log on to second life and go swimming, I just built a virtual pool."
2,"Leonard","No, I cannot look at you or your avatar right now."
2,"Howard","Sounds like your neighbour’s home."
2,"Leonard","Excuse me."
2,"Sheldon","Do not forget the mail you took accidentally on purpose so you’d have an excuse to talk to her."
2,"Leonard","Oh, right, right right right right."
2,"Howard","Stealing snail mail, very old school, I like it."
2,"Leonard","Penny, the mailman did it again, he… Oh! Sorry."
2,"Penny","Um, no, hi Leonard, this is Doug, Doug, this is my neighbour Leonard."
2,"Doug","What is up bro."
2,"Leonard","Not much. Bro."
2,"Penny","Is, is everything okay."
2,"Leonard","Uh, yeah, uh, I just, I got your mail again, here."
2,"Penny","Thank you, I have got to talk to that mailman."
2,"Leonard","Oh no, that is probably not such a good idea. Civil servants have a documented propensity to, you know, snap."
2,"Penny","Okay, well, thank you, again."
2,"Leonard","No problem. Bye. Oh, and, bye, bro! ."
2,"Sheldon","Penny for your thoughts."
2,"Raj","What is the matter."
2,"Leonard","No, I am fine. Penny’s fine, the guy she is kissing is really fine and…"
2,"Howard","Kissing, what kind of kissing? Cheeks? Lips? Chaste? French?"
2,"Leonard","What is wrong with you?"
2,"Howard","I am a romantic."
2,"Sheldon","Please do not tell me that your hopeless infatuation is devolving into pointless jealousy."
2,"Leonard","No, I am not jealous, I am just a little concerned for her. I did not like the look of the guy that she was with."
2,"Howard","Because he looked better than you?"
2,"Leonard","Yeah. He was kinda dreamy."
2,"Sheldon","Well, at least now you can retrieve the black box from the twisted smouldering wreckage that was once your fantasy of dating her, and analyse the data so that you do not crash into geek mountain again."
2,"Howard","I disagree, love is not a sprint, it is a marathon. A relentless pursuit that only ends when she falls into your arms. Or hits you with the pepper spray."
2,"Leonard","Well, I am done with Penny. I am going to be more realistic and go after someone my own speed."
2,"Raj","Like who?"
2,"Leonard","I do not know. Olivia Geiger?"
2,"Sheldon","The dietician at the cafeteria with the limp and the lazy eye?"
2,"Leonard","Yeah."
2,"Sheldon","Well, I do not think you have a shot there. I have noticed that Lesley Winkle recently started shaving her legs. Now, given that winter is coming one can only assume that she is signalling sexual availability."
2,"Howard","I do not know, you guys work in the same lab."
2,"Leonard","So?"
2,"Howard","There are pitfalls, trust me, I know. When it comes to sexual harassment law I am… a bit of a self-taught expert."
2,"Leonard","Look, Howard, if I were to ask Lesley Winkle out it would just be for dinner, I am not going to walk into the lab, ask her to strip naked and dance for me."
2,"Howard","Oh, then you are probably okay."
2,"Scene","Howard and Lesley’s lab."
2,"Leonard","Hello Lesley."
2,"Lesley","Hi Leonard."
2,"Leonard","Lesley I would like to propose an experiment."
2,"Lesley","Goggles, Leonard."
